                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     15,                 1.3519,                0.82775,                 1.1351,                0.89678,                0.85246,                0.92182,                0.58852,                  1.293,                0.76109,                 1.1226,               0.008614,               0.008614,               0.008614
                     16,                 1.3418,                0.83199,                 1.1402,                0.91195,                0.85714,                0.92848,                0.57949,                 1.3357,                0.75098,                 1.1442,               0.008515,               0.008515,               0.008515
                     17,                 1.3463,                0.83444,                  1.129,                0.91622,                0.85012,                 0.9301,                 0.5936,                 1.2823,                0.74227,                  1.101,               0.008416,               0.008416,               0.008416
                     18,                 1.3374,                0.84371,                 1.1212,                 0.8818,                0.87357,                0.92966,                0.59502,                  1.293,                0.74886,                 1.1354,               0.008317,               0.008317,               0.008317
                     19,                 1.3271,                0.80446,                 1.1202,                0.90375,                0.87956,                0.94852,                 0.6008,                 1.3089,                0.70216,                 1.1248,               0.008218,               0.008218,               0.008218
                     20,                  1.323,                0.80744,                 1.1214,                0.89271,                0.89632,                0.94847,                0.60838,                 1.2647,                0.69739,                 1.1088,               0.008119,               0.008119,               0.008119
                     21,                 1.3209,                0.80502,                 1.1166,                0.89712,                0.85774,                0.93527,                0.59932,                 1.2863,                0.70671,                 1.1158,                0.00802,                0.00802,                0.00802
                     22,                 1.3025,                0.76995,                 1.1148,                0.91379,                0.86884,                 0.9405,                0.60263,                 1.2841,                0.70058,                 1.1034,               0.007921,               0.007921,               0.007921
                     23,                 1.3008,                0.77813,                 1.1118,                0.89753,                0.87822,                0.94009,                0.59521,                 1.3167,                0.70898,                 1.1325,               0.007822,               0.007822,               0.007822
                     24,                 1.2918,                0.78313,                 1.1034,                0.89236,                0.88993,                0.94757,                0.60753,                 1.2644,                0.69348,                 1.0992,               0.007723,               0.007723,               0.007723
                     25,                  1.297,                0.78544,                 1.1058,                0.91163,                0.86978,                0.93583,                0.61309,                 1.2818,                0.69245,                 1.1093,               0.007624,               0.007624,               0.007624
                     26,                 1.2814,                0.77039,                 1.0963,                0.89668,                0.88525,                0.94993,                0.59804,                 1.2821,                0.68603,                 1.0957,               0.007525,               0.007525,               0.007525
                     27,                 1.2847,                0.75956,                 1.1006,                0.88989,                0.90849,                0.94047,                0.60746,                  1.294,                0.67409,                 1.1193,               0.007426,               0.007426,               0.007426
                     28,                 1.2713,                0.76341,                 1.0947,                0.90397,                0.90387,                0.94657,                0.60805,                 1.2703,                0.65856,                 1.0997,               0.007327,               0.007327,               0.007327
                     29,                 1.2602,                0.74193,                 1.0895,                0.89602,                  0.888,                0.94237,                0.61319,                 1.2708,                0.69235,                 1.1071,               0.007228,               0.007228,               0.007228
                     30,                  1.267,                0.74127,                 1.0896,                0.90153,                0.90049,                0.94021,                0.61787,                 1.2544,                0.70282,                 1.1005,               0.007129,               0.007129,               0.007129
                     31,                 1.2463,                0.73212,                 1.0801,                0.87575,                0.90164,                0.93776,                0.61488,                 1.2698,                0.69441,                 1.1117,                0.00703,                0.00703,                0.00703
                     32,                 1.2504,                0.73843,                  1.084,                0.89191,                0.90867,                0.94595,                 0.6191,                 1.2713,                0.67722,                 1.1152,               0.006931,               0.006931,               0.006931
                     33,                 1.2487,                0.74562,                 1.0868,                0.90264,                0.89227,                0.93951,                0.62072,                 1.2563,                0.68656,                 1.1093,               0.006832,               0.006832,               0.006832
                     34,                  1.255,                 0.7447,                 1.0896,                 0.9166,                0.90164,                 0.9453,                0.61497,                 1.2572,                0.65687,                 1.1014,               0.006733,               0.006733,               0.006733
                     35,                 1.2464,                0.74432,                 1.0759,                 0.9137,                0.88525,                0.93235,                0.61848,                 1.2727,                0.68286,                 1.1013,               0.006634,               0.006634,               0.006634
                     36,                 1.2344,                0.70796,                 1.0788,                 0.8964,                0.91188,                 0.9507,                0.61912,                 1.2605,                0.63659,                 1.0966,               0.006535,               0.006535,               0.006535
                     37,                  1.232,                0.70702,                 1.0724,                0.92071,                0.89739,                0.94731,                0.61545,                 1.2824,                0.67761,                 1.1092,               0.006436,               0.006436,               0.006436
                     38,                  1.236,                0.71458,                 1.0693,                0.90153,                0.89461,                0.94375,                0.61574,                 1.2848,                0.64344,                 1.1045,               0.006337,               0.006337,               0.006337
                     39,                 1.2198,                0.71323,                 1.0636,                0.91032,                0.87954,                 0.9417,                0.61368,                 1.2765,                0.65638,                 1.0958,               0.006238,               0.006238,               0.006238
                     40,                 1.2162,                0.70366,                 1.0702,                0.89951,                0.88044,                 0.9411,                0.62466,                 1.2475,                0.65534,                 1.1081,               0.006139,               0.006139,               0.006139
                     41,                 1.2154,                0.70989,                 1.0627,                0.91576,                0.89461,                0.95313,                0.63187,                 1.2354,                0.62521,                 1.0832,                0.00604,                0.00604,                0.00604
                     42,                 1.2115,                0.69727,                 1.0591,                0.91192,                0.88759,                0.95023,                0.63146,                 1.2445,                0.65353,                 1.0873,               0.005941,               0.005941,               0.005941
                     43,                 1.2013,                0.68718,                 1.0649,                 0.8936,                0.90164,                0.94301,                0.61891,                 1.2609,                0.68945,                 1.0926,               0.005842,               0.005842,               0.005842
                     44,                 1.2029,                 0.7008,                 1.0663,                 0.9091,                0.89007,                0.94096,                0.62004,                 1.2538,                0.66917,                 1.0931,               0.005743,               0.005743,               0.005743
                     45,                 1.1951,                0.67846,                 1.0613,                0.90371,                 0.8993,                0.94239,                0.61485,                 1.2606,                0.65482,                 1.0963,               0.005644,               0.005644,               0.005644
                     46,                   1.19,                0.67542,                 1.0531,                 0.8985,                0.89461,                0.95149,                0.62942,                 1.2549,                0.64966,                 1.0923,               0.005545,               0.005545,               0.005545
                     47,                  1.191,                0.67405,                 1.0514,                0.90227,                0.91335,                0.95473,                0.63019,                 1.2439,                0.62237,                 1.0784,               0.005446,               0.005446,               0.005446
                     48,                 1.1965,                0.68726,                 1.0523,                0.90254,                0.90164,                  0.946,                0.63033,                 1.2377,                0.64898,                 1.0738,               0.005347,               0.005347,               0.005347
                     49,                 1.1818,                0.69535,                 1.0481,                0.88707,                0.90139,                0.94523,                0.61906,                 1.2805,                0.66356,                  1.096,               0.005248,               0.005248,               0.005248
                     50,                 1.1808,                0.67557,                 1.0465,                0.89593,                0.90729,                0.94939,                0.62218,                 1.2611,                0.64374,                 1.0905,               0.005149,               0.005149,               0.005149
