                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                  1.152,                0.58224,                 1.0984,                0.96576,                 0.9373,                0.97428,                0.64417,                  1.279,                0.52514,                 1.1485,               0.003268,               0.003268,               0.003268
                     36,                 1.1279,                0.56354,                 1.0904,                0.98051,                0.94607,                0.98165,                0.64619,                 1.2456,                0.51072,                 1.1238,                0.00307,                0.00307,                0.00307
                     37,                 1.1429,                0.58049,                 1.1127,                0.97537,                0.94044,                0.97897,                0.64376,                  1.247,                0.51938,                 1.1439,               0.002872,               0.002872,               0.002872
                     38,                 1.1411,                0.55448,                 1.1022,                0.96487,                0.94698,                0.96849,                0.64457,                  1.263,                0.51214,                 1.1389,               0.002674,               0.002674,               0.002674
                     39,                 1.1174,                0.54421,                 1.0865,                0.97752,                 0.9541,                0.98417,                0.65312,                  1.255,                0.50116,                 1.1373,               0.002476,               0.002476,               0.002476
                     40,                 1.0922,                0.54125,                 1.0705,                0.96786,                0.95925,                0.97718,                0.64477,                 1.2498,                0.49152,                 1.1229,               0.002278,               0.002278,               0.002278
                     41,                  1.123,                  0.555,                 1.0815,                0.97891,                 0.9373,                0.97911,                0.65236,                 1.2646,                0.49043,                 1.1339,                0.00208,                0.00208,                0.00208
                     42,                  1.067,                0.53703,                 1.0624,                0.97121,                0.95188,                0.98188,                0.64967,                 1.2677,                0.50588,                 1.1462,               0.001882,               0.001882,               0.001882
                     43,                 1.0744,                0.53578,                 1.0629,                0.95913,                0.95643,                0.97955,                0.65841,                 1.2368,                0.50517,                 1.1338,               0.001684,               0.001684,               0.001684
                     44,                 1.0588,                0.51907,                 1.0537,                0.96538,                0.96167,                0.98094,                0.66321,                 1.2529,                0.50497,                 1.1394,               0.001486,               0.001486,               0.001486
                     45,                 1.0548,                0.51525,                 1.0642,                0.97785,                0.94357,                0.97575,                0.66472,                 1.2498,                0.50451,                 1.1396,               0.001288,               0.001288,               0.001288
                     46,                 1.0548,                0.51201,                 1.0567,                0.97104,                0.95298,                0.97881,                0.64423,                 1.2714,                0.50066,                 1.1501,                0.00109,                0.00109,                0.00109
                     47,                 1.0373,                0.50747,                 1.0481,                0.96513,                0.95432,                0.97037,                 0.6514,                 1.2569,                0.50131,                 1.1423,               0.000892,               0.000892,               0.000892
                     48,                 1.0322,                0.50411,                 1.0495,                0.97393,                0.94984,                0.97957,                  0.661,                 1.2436,                0.49044,                  1.131,               0.000694,               0.000694,               0.000694
                     49,                 1.0437,                0.50749,                 1.0482,                0.96436,                0.94357,                0.97772,                0.66445,                 1.2539,                0.49757,                 1.1361,               0.000496,               0.000496,               0.000496
