                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     27,                 1.1159,                 0.6609,                 1.1253,                0.94751,                0.90415,                0.96985,                0.65813,                 1.2054,                0.59408,                 1.2142,               0.004852,               0.004852,               0.004852
                     28,                 1.1184,                0.66562,                 1.1249,                0.93557,                0.92487,                0.96544,                0.66368,                 1.2186,                0.60753,                 1.2109,               0.004654,               0.004654,               0.004654
                     29,                 1.1073,                0.65379,                 1.1152,                0.94901,                0.89119,                0.95575,                 0.6567,                 1.1985,                0.58769,                   1.22,               0.004456,               0.004456,               0.004456
                     30,                 1.1104,                 0.6575,                 1.1233,                0.94863,                0.90897,                 0.9651,                0.65645,                 1.2227,                0.60537,                 1.2214,               0.004258,               0.004258,               0.004258
                     31,                 1.0946,                 0.6555,                 1.1043,                0.93067,                0.93893,                0.96398,                0.66141,                 1.2435,                0.58978,                 1.2342,                0.00406,                0.00406,                0.00406
                     32,                   1.07,                0.62313,                 1.0982,                0.93261,                0.93216,                0.96633,                0.65793,                 1.2152,                0.60217,                 1.2227,               0.003862,               0.003862,               0.003862
                     33,                 1.0716,                0.61604,                 1.1045,                0.94824,                0.89896,                0.96405,                0.66122,                 1.2203,                0.61529,                 1.2282,               0.003664,               0.003664,               0.003664
                     34,                 1.0673,                0.62708,                 1.0961,                0.95122,                0.92228,                0.96876,                0.66405,                 1.2113,                0.59813,                 1.2136,               0.003466,               0.003466,               0.003466
                     35,                  1.044,                0.61101,                 1.0933,                0.94551,                0.89902,                0.96363,                 0.6567,                 1.2161,                0.59833,                 1.2267,               0.003268,               0.003268,               0.003268
                     36,                 1.0389,                0.60384,                 1.0859,                0.94078,                0.92746,                0.96558,                0.66727,                 1.1869,                0.58368,                 1.2053,                0.00307,                0.00307,                0.00307
                     37,                 1.0258,                 0.5977,                 1.0773,                0.91417,                 0.9171,                0.96489,                0.67283,                  1.186,                0.59202,                 1.2096,               0.002872,               0.002872,               0.002872
                     38,                 1.0306,                0.59216,                 1.0848,                0.92431,                0.92487,                0.96799,                0.67617,                 1.1863,                0.56181,                 1.2106,               0.002674,               0.002674,               0.002674
                     39,                 1.0157,                0.57917,                 1.0728,                0.92208,                0.91968,                 0.9643,                0.67975,                 1.1824,                0.56963,                 1.2125,               0.002476,               0.002476,               0.002476
                     40,                 1.0157,                0.58072,                 1.0726,                0.93136,                0.89637,                0.96776,                 0.6719,                 1.1815,                0.56819,                 1.2093,               0.002278,               0.002278,               0.002278
                     41,                 1.0121,                0.57312,                 1.0695,                0.93026,                0.91192,                0.97017,                0.67858,                 1.1729,                 0.5652,                 1.2073,                0.00208,                0.00208,                0.00208
                     42,                  1.001,                0.57261,                 1.0664,                0.96358,                0.89117,                0.96734,                0.67189,                 1.1861,                0.57086,                 1.2105,               0.001882,               0.001882,               0.001882
                     43,                0.98066,                0.54698,                 1.0595,                0.93193,                0.92224,                0.97108,                0.67602,                  1.199,                0.56006,                 1.2261,               0.001684,               0.001684,               0.001684
                     44,                0.96838,                0.53591,                 1.0496,                0.93617,                0.91193,                0.97215,                0.68435,                 1.1779,                0.55394,                 1.2195,               0.001486,               0.001486,               0.001486
                     45,                0.95746,                0.55059,                 1.0508,                0.93681,                0.92175,                0.97017,                0.68308,                 1.1846,                0.54347,                  1.221,               0.001288,               0.001288,               0.001288
                     46,                0.96015,                0.54287,                 1.0477,                0.93045,                0.94041,                0.97283,                0.69141,                 1.1699,                0.54797,                  1.209,                0.00109,                0.00109,                0.00109
                     47,                0.95361,                0.54161,                  1.047,                0.95294,                0.93523,                0.97598,                0.68766,                 1.1735,                0.53624,                 1.2085,               0.000892,               0.000892,               0.000892
                     48,                0.94392,                0.51661,                 1.0422,                0.94745,                0.93426,                0.97571,                0.68723,                 1.1631,                0.53759,                 1.2059,               0.000694,               0.000694,               0.000694
                     49,                0.93156,                0.52411,                 1.0328,                0.94437,                0.92348,                 0.9751,                0.69155,                 1.1664,                 0.5377,                 1.2083,               0.000496,               0.000496,               0.000496
