                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     12,                 1.4423,                0.84289,                 1.2848,                0.97747,                0.96426,                0.98941,                0.59701,                 0.9934,                0.48237,                0.84843,               0.008911,               0.008911,               0.008911
                     13,                 1.4536,                0.82326,                 1.2863,                0.97516,                0.96667,                0.98044,                0.58262,                0.92867,                0.83773,                0.83644,               0.008812,               0.008812,               0.008812
                     14,                 1.4204,                0.84318,                  1.264,                0.94567,                0.96701,                0.98626,                0.60201,                0.98347,                  1.351,                0.86203,               0.008713,               0.008713,               0.008713
                     15,                 1.4134,                0.81857,                 1.2724,                0.94544,                0.96667,                0.98328,                0.60224,                0.85023,                0.78346,                0.76436,               0.008614,               0.008614,               0.008614
                     16,                 1.4374,                0.82961,                 1.2822,                0.98836,                0.94383,                 0.9775,                0.59531,                 0.9974,                0.71002,                0.88423,               0.008515,               0.008515,               0.008515
                     17,                  1.395,                0.80246,                 1.2683,                0.97724,                0.95423,                0.97104,                0.59839,                 0.8817,                 0.7386,                0.80692,               0.008416,               0.008416,               0.008416
                     18,                   1.43,                0.79769,                 1.2782,                0.97607,                0.95556,                0.96402,                0.54979,                0.91905,                0.70072,                0.81029,               0.008317,               0.008317,               0.008317
                     19,                 1.3982,                0.83127,                 1.2792,                0.97805,                0.95556,                0.98227,                0.61246,                0.81043,                0.65121,                0.76103,               0.008218,               0.008218,               0.008218
                     20,                 1.3674,                0.80464,                 1.2488,                0.96247,                0.96667,                0.98109,                0.57592,                 1.0651,                 0.6971,                0.97874,               0.008119,               0.008119,               0.008119
                     21,                 1.4011,                0.80475,                  1.264,                0.95068,                0.94444,                 0.9763,                0.56566,                0.88699,                  1.045,                0.82307,                0.00802,                0.00802,                0.00802
                     22,                 1.3755,                0.75394,                 1.2526,                0.94759,                0.94444,                0.97043,                0.58511,                 0.8995,                 1.0951,                0.83234,               0.007921,               0.007921,               0.007921
                     23,                 1.3904,                0.76582,                 1.2481,                0.96618,                0.92222,                0.96799,                0.58562,                 1.0042,                0.58591,                0.88934,               0.007822,               0.007822,               0.007822
                     24,                 1.3422,                0.75429,                 1.2353,                0.98823,                0.93267,                0.97881,                0.58952,                 1.0298,                0.83541,                0.87913,               0.007723,               0.007723,               0.007723
                     25,                 1.3341,                0.74255,                 1.2253,                0.98549,                0.95556,                0.96661,                0.58241,                 1.0103,                0.57064,                0.93783,               0.007624,               0.007624,               0.007624
                     26,                 1.3521,                0.72874,                 1.2389,                 0.9668,                0.96667,                0.97931,                0.59338,                0.97244,                0.57982,                0.92532,               0.007525,               0.007525,               0.007525
                     27,                 1.3727,                0.76057,                  1.237,                0.99012,                0.93333,                0.97496,                0.57417,                0.90108,                0.78307,                0.79434,               0.007426,               0.007426,               0.007426
                     28,                 1.3208,                0.72474,                 1.2132,                0.96262,                0.93333,                0.98102,                0.57366,                0.88467,                0.98192,                0.78755,               0.007327,               0.007327,               0.007327
                     29,                 1.3217,                0.72834,                 1.2044,                0.95651,                0.94444,                0.96578,                0.60024,                 1.0062,                0.64829,                0.94761,               0.007228,               0.007228,               0.007228
                     30,                 1.3492,                0.75107,                 1.2272,                0.97575,                0.93333,                0.97319,                 0.5911,                0.89798,                 0.5494,                0.81855,               0.007129,               0.007129,               0.007129
                     31,                 1.3319,                0.72471,                 1.2219,                0.93093,                0.94444,                 0.9595,                0.58612,                0.88169,                0.63791,                0.77914,                0.00703,                0.00703,                0.00703
                     32,                  1.321,                0.73409,                 1.1971,                0.97717,                0.95138,                 0.9741,                0.58041,                 1.0147,                0.76109,                0.89924,               0.006931,               0.006931,               0.006931
                     33,                  1.264,                0.68294,                 1.1755,                 0.9757,                0.96667,                0.98207,                0.61846,                0.95452,                0.71118,                 0.8409,               0.006832,               0.006832,               0.006832
                     34,                 1.2762,                0.72035,                 1.1947,                0.95271,                0.93333,                0.95953,                0.56757,                 1.0704,                0.79997,                0.99552,               0.006733,               0.006733,               0.006733
                     35,                 1.3036,                0.70082,                 1.1989,                0.95579,                0.94444,                0.98362,                0.60898,                0.99876,                 0.7866,                0.92076,               0.006634,               0.006634,               0.006634
                     36,                 1.2718,                0.71129,                 1.2191,                0.96484,                0.96667,                0.97065,                0.59346,                0.89766,                0.43977,                0.83265,               0.006535,               0.006535,               0.006535
                     37,                 1.2826,                0.71111,                 1.2061,                0.96112,                0.94444,                0.96827,                0.58696,                 0.8371,                 0.7864,                0.77946,               0.006436,               0.006436,               0.006436
                     38,                 1.2844,                 0.7081,                 1.1973,                0.98639,                0.95556,                0.96995,                0.59824,                 1.0375,                 0.5003,                0.94399,               0.006337,               0.006337,               0.006337
                     39,                 1.2524,                0.69032,                 1.1744,                0.96529,                0.95556,                0.97028,                0.57578,                 0.9193,                0.66292,                0.84249,               0.006238,               0.006238,               0.006238
                     40,                   1.27,                0.72412,                 1.1795,                0.97029,                0.95556,                0.97703,                0.57941,                0.98938,                0.66189,                0.85244,               0.006139,               0.006139,               0.006139
                     41,                 1.2384,                0.67929,                 1.1688,                0.95396,                0.92096,                0.96906,                 0.6014,                0.84373,                0.57409,                0.77959,                0.00604,                0.00604,                0.00604
                     42,                 1.2392,                0.67529,                 1.1694,                0.98835,                 0.9429,                0.96661,                0.59283,                0.85981,                0.63054,                0.78542,               0.005941,               0.005941,               0.005941
                     43,                 1.2673,                0.69105,                 1.1813,                0.95184,                0.96667,                0.96269,                0.57945,                0.91812,                0.58145,                0.84191,               0.005842,               0.005842,               0.005842
                     44,                 1.2448,                0.68629,                 1.1712,                0.96617,                0.95197,                0.96224,                0.59369,                0.82388,                0.49442,                0.75719,               0.005743,               0.005743,               0.005743
                     45,                 1.2126,                0.65681,                 1.1632,                0.97456,                0.94444,                0.97073,                0.60101,                0.99187,                0.49357,                0.92093,               0.005644,               0.005644,               0.005644
                     46,                 1.2155,                0.68029,                 1.1545,                      1,                0.95379,                0.98072,                0.58962,                0.93932,                0.60957,                0.80739,               0.005545,               0.005545,               0.005545
                     47,                 1.2482,                0.64166,                 1.1653,                0.99588,                0.93333,                0.95686,                0.56737,                0.85442,                 1.2892,                0.75925,               0.005446,               0.005446,               0.005446
                     48,                 1.2019,                0.64435,                 1.1487,                0.95495,                0.94209,                0.94844,                0.56978,                0.95391,                0.90398,                 0.8509,               0.005347,               0.005347,               0.005347
                     49,                 1.2301,                0.65947,                 1.1611,                0.95343,                0.94444,                 0.9513,                0.59048,                0.87933,                0.71926,                0.82078,               0.005248,               0.005248,               0.005248
                     50,                 1.1924,                0.64959,                 1.1566,                0.96665,                 0.9663,                0.97561,                0.60916,                0.88592,                0.42957,                0.79835,               0.005149,               0.005149,               0.005149
