                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     22,                 1.6724,                 1.3341,                 1.3173,                0.77098,                0.67421,                0.77256,                0.39906,                 1.4719,                 1.9333,                 1.1431,               0.007921,               0.007921,               0.007921
                     23,                 1.7118,                  1.328,                 1.3393,                0.69928,                0.76811,                0.77666,                0.42328,                 1.3965,                  2.234,                 1.1253,               0.007822,               0.007822,               0.007822
                     24,                 1.7201,                 1.3525,                 1.3348,                0.77033,                0.71946,                0.78018,                0.42054,                 1.4256,                 2.2164,                 1.1559,               0.007723,               0.007723,               0.007723
                     25,                 1.7068,                  1.324,                 1.3364,                0.78314,                0.71493,                0.79566,                0.41654,                 1.4101,                 2.0294,                 1.1474,               0.007624,               0.007624,               0.007624
                     26,                 1.7115,                 1.3116,                 1.3287,                0.81629,                0.78411,                0.83895,                0.45677,                 1.4375,                 1.8529,                 1.1585,               0.007525,               0.007525,               0.007525
                     27,                 1.6979,                 1.2965,                 1.3287,                0.75098,                0.81876,                0.82555,                0.45691,                 1.4015,                 2.1495,                 1.1144,               0.007426,               0.007426,               0.007426
                     28,                 1.6513,                 1.2255,                 1.3028,                0.76153,                0.78029,                0.81263,                0.45519,                 1.3845,                 1.7195,                 1.1038,               0.007327,               0.007327,               0.007327
                     29,                 1.6466,                 1.2172,                  1.285,                0.80215,                 0.8009,                0.82262,                0.44539,                 1.3976,                 1.7703,                 1.1466,               0.007228,               0.007228,               0.007228
                     30,                 1.6206,                 1.2093,                 1.2813,                0.76675,                0.76471,                0.81814,                0.44621,                 1.3791,                 1.6505,                 1.1027,               0.007129,               0.007129,               0.007129
                     31,                 1.6402,                 1.2049,                 1.2974,                0.79944,                0.75566,                0.83314,                0.45506,                 1.3824,                 2.0373,                 1.1074,                0.00703,                0.00703,                0.00703
                     32,                  1.627,                 1.2114,                 1.2845,                0.81794,                0.78281,                0.84228,                0.46403,                 1.3787,                 1.7412,                 1.1116,               0.006931,               0.006931,               0.006931
                     33,                 1.6258,                  1.246,                 1.2862,                 0.7755,                0.80995,                0.85273,                 0.4674,                 1.3733,                 1.6563,                 1.1125,               0.006832,               0.006832,               0.006832
                     34,                 1.6133,                 1.1712,                 1.2734,                0.83635,                0.76313,                0.85579,                0.46014,                 1.3615,                 1.9717,                 1.0989,               0.006733,               0.006733,               0.006733
                     35,                 1.6256,                 1.1779,                 1.2795,                0.83676,                0.79186,                0.86279,                0.47126,                 1.3307,                 1.7494,                 1.0748,               0.006634,               0.006634,               0.006634
                     36,                 1.5959,                  1.186,                 1.2663,                0.82182,                0.77219,                0.85223,                0.47967,                   1.35,                  1.542,                 1.0847,               0.006535,               0.006535,               0.006535
                     37,                 1.6048,                 1.1734,                 1.2609,                0.78536,                0.77816,                0.82525,                0.46572,                 1.3649,                 2.0479,                 1.0968,               0.006436,               0.006436,               0.006436
                     38,                 1.5781,                 1.1441,                 1.2599,                0.78664,                0.81448,                0.84062,                0.46603,                  1.382,                 1.9719,                 1.1056,               0.006337,               0.006337,               0.006337
                     39,                 1.6172,                 1.1806,                 1.2674,                0.81491,                0.79691,                0.84605,                0.46408,                 1.3593,                 1.8187,                  1.092,               0.006238,               0.006238,               0.006238
                     40,                 1.5556,                 1.1222,                  1.257,                0.79866,                 0.8371,                0.85076,                0.45373,                 1.3479,                  2.223,                  1.104,               0.006139,               0.006139,               0.006139
                     41,                 1.5594,                 1.1152,                 1.2451,                0.80171,                 0.8009,                 0.8491,                0.49072,                  1.328,                 1.8768,                  1.073,                0.00604,                0.00604,                0.00604
                     42,                 1.5651,                 1.1184,                 1.2577,                0.86066,                 0.7826,                0.85986,                0.48211,                 1.3676,                 1.8954,                 1.0948,               0.005941,               0.005941,               0.005941
                     43,                 1.5438,                 1.1244,                 1.2366,                0.87875,                0.78707,                0.88882,                0.48679,                 1.3508,                 1.5154,                 1.0933,               0.005842,               0.005842,               0.005842
                     44,                 1.5174,                 1.1377,                 1.2233,                0.86228,                0.76493,                0.87182,                0.48722,                 1.3383,                 1.2713,                 1.0714,               0.005743,               0.005743,               0.005743
                     45,                 1.5344,                 1.0631,                 1.2237,                 0.8337,                0.77128,                0.85393,                0.48607,                 1.2961,                 1.8102,                 1.0526,               0.005644,               0.005644,               0.005644
                     46,                 1.5311,                 1.0665,                 1.2199,                0.83198,                 0.8009,                0.86297,                0.48436,                 1.3181,                 1.8806,                 1.0645,               0.005545,               0.005545,               0.005545
                     47,                 1.5488,                 1.0694,                 1.2322,                0.84311,                0.78281,                0.85367,                0.48586,                 1.3324,                 1.9952,                 1.0848,               0.005446,               0.005446,               0.005446
                     48,                 1.5227,                 1.0689,                 1.2164,                0.84289,                0.82805,                0.86456,                0.49752,                 1.3186,                 2.0417,                 1.0726,               0.005347,               0.005347,               0.005347
                     49,                 1.5151,                 1.0246,                  1.205,                0.76604,                0.84451,                0.85321,                 0.4857,                 1.3129,                 1.6826,                 1.0607,               0.005248,               0.005248,               0.005248
                     50,                 1.5028,                 1.0228,                 1.2016,                0.85559,                0.83258,                0.88582,                0.49802,                 1.3005,                 1.5361,                 1.0574,               0.005149,               0.005149,               0.005149
                     51,                 1.5136,                 1.0466,                 1.2134,                0.83715,                0.83736,                0.87632,                0.49132,                 1.3057,                 1.8877,                 1.0672,                0.00505,                0.00505,                0.00505
                     52,                 1.5026,                   1.03,                  1.208,                0.89475,                0.76931,                0.87915,                0.49491,                  1.331,                 1.8998,                 1.0778,               0.004951,               0.004951,               0.004951
                     53,                 1.4859,                 1.0032,                 1.1949,                0.79738,                0.89033,                0.86629,                   0.51,                 1.3243,                 2.0249,                 1.0557,               0.004852,               0.004852,               0.004852
                     54,                 1.4748,                 1.0065,                 1.1935,                0.84182,                0.87783,                 0.8973,                0.50368,                 1.3139,                 1.7861,                 1.0655,               0.004753,               0.004753,               0.004753
                     55,                 1.4856,                0.99584,                 1.1969,                0.85958,                  0.819,                0.86543,                0.50438,                 1.3013,                 1.8927,                 1.0622,               0.004654,               0.004654,               0.004654
                     56,                   1.48,                0.96088,                 1.2004,                0.82997,                0.86878,                0.89241,                0.51242,                 1.2937,                 1.8025,                 1.0531,               0.004555,               0.004555,               0.004555
                     57,                 1.4694,                0.95736,                 1.1801,                0.84852,                0.86178,                0.88896,                0.50803,                 1.3386,                 1.6002,                 1.0757,               0.004456,               0.004456,               0.004456
                     58,                 1.4641,                0.96206,                 1.1896,                0.82353,                0.84163,                0.87867,                0.50957,                 1.3077,                 1.7275,                 1.0621,               0.004357,               0.004357,               0.004357
                     59,                 1.4442,                0.92704,                 1.1749,                0.82105,                 0.8733,                0.90171,                0.51517,                 1.3019,                 1.5032,                 1.0421,               0.004258,               0.004258,               0.004258
                     60,                 1.4458,                0.96794,                 1.1746,                0.82018,                0.84616,                0.87551,                0.52185,                 1.3019,                 1.7618,                  1.052,               0.004159,               0.004159,               0.004159
                     61,                  1.468,                0.93945,                 1.1916,                0.86227,                 0.8371,                0.88469,                0.51687,                 1.2899,                 1.7953,                 1.0471,                0.00406,                0.00406,                0.00406
                     62,                 1.4369,                0.94489,                 1.1687,                0.87571,                0.84163,                0.89445,                0.51861,                 1.2996,                 1.6816,                 1.0503,               0.003961,               0.003961,               0.003961
                     63,                 1.4284,                0.93911,                 1.1628,                0.86381,                0.84163,                0.88391,                0.50923,                 1.3363,                 1.5502,                 1.0625,               0.003862,               0.003862,               0.003862
                     64,                 1.4257,                0.91434,                 1.1646,                0.86011,                0.83465,                 0.8939,                0.51648,                 1.3338,                 1.7767,                 1.0504,               0.003763,               0.003763,               0.003763
                     65,                 1.4107,                0.92111,                 1.1481,                0.89216,                0.84163,                 0.8925,                0.51621,                 1.3317,                 1.5833,                 1.0557,               0.003664,               0.003664,               0.003664
                     66,                 1.3985,                0.89403,                 1.1486,                0.86354,                0.83258,                0.88731,                 0.5077,                 1.3215,                 1.7873,                 1.0664,               0.003565,               0.003565,               0.003565
                     67,                 1.4207,                0.92486,                 1.1578,                0.89903,                0.84605,                0.90378,                0.52316,                 1.3112,                 1.4974,                 1.0635,               0.003466,               0.003466,               0.003466
                     68,                 1.3916,                0.89127,                 1.1481,                0.86748,                0.82934,                0.88663,                0.52621,                 1.2899,                 1.7599,                 1.0465,               0.003367,               0.003367,               0.003367
                     69,                 1.3931,                0.87996,                 1.1439,                0.84361,                0.82805,                0.87636,                0.51595,                 1.2908,                 1.7874,                  1.046,               0.003268,               0.003268,               0.003268
                     70,                 1.3766,                0.89643,                 1.1377,                0.88627,                0.86425,                 0.8922,                0.53235,                 1.2925,                  1.534,                 1.0592,               0.003169,               0.003169,               0.003169
                     71,                 1.3922,                0.87109,                 1.1487,                0.85061,                0.83258,                0.88725,                0.52052,                 1.2972,                 1.5599,                  1.051,                0.00307,                0.00307,                0.00307
                     72,                 1.3817,                0.88667,                 1.1404,                0.87865,                 0.8914,                0.91169,                0.52659,                 1.2769,                 1.4882,                 1.0443,               0.002971,               0.002971,               0.002971
                     73,                 1.3416,                 0.8658,                 1.1177,                0.84925,                0.84123,                0.90687,                0.53414,                 1.3012,                 1.4434,                 1.0539,               0.002872,               0.002872,               0.002872
                     74,                 1.3488,                 0.8615,                 1.1251,                0.91212,                0.84538,                0.91688,                0.53513,                 1.2943,                 1.3927,                 1.0529,               0.002773,               0.002773,               0.002773
                     75,                 1.3378,                 0.8354,                 1.1173,                0.87608,                0.86371,                0.90735,                0.52464,                  1.285,                 1.5442,                 1.0412,               0.002674,               0.002674,               0.002674
                     76,                 1.3504,                0.84018,                 1.1245,                0.88444,                0.83115,                0.90554,                0.53629,                 1.2852,                 1.4509,                 1.0456,               0.002575,               0.002575,               0.002575
                     77,                 1.3123,                0.82478,                 1.1058,                 0.8674,                0.85842,                0.90767,                 0.5257,                 1.3027,                 1.6107,                  1.059,               0.002476,               0.002476,               0.002476
                     78,                 1.3187,                0.82123,                 1.1075,                0.87716,                 0.8371,                0.89097,                 0.5235,                 1.3046,                 1.6433,                 1.0487,               0.002377,               0.002377,               0.002377
                     79,                 1.3373,                0.84811,                 1.1207,                0.86478,                0.84163,                0.90493,                0.53396,                 1.3007,                 1.3029,                 1.0551,               0.002278,               0.002278,               0.002278
                     80,                 1.3145,                0.82038,                 1.1001,                0.87159,                0.86425,                0.90176,                 0.5288,                 1.2971,                 1.4033,                 1.0519,               0.002179,               0.002179,               0.002179
                     81,                  1.311,                0.81669,                 1.1054,                0.87268,                0.86838,                0.90549,                0.51766,                 1.2976,                 1.5114,                 1.0421,                0.00208,                0.00208,                0.00208
                     82,                  1.308,                0.81814,                 1.1024,                0.86728,                0.86878,                0.91164,                0.52613,                 1.3025,                 1.3645,                 1.0458,               0.001981,               0.001981,               0.001981
                     83,                 1.3036,                0.79125,                 1.1005,                0.88637,                 0.8471,                0.89852,                0.52364,                 1.2936,                 1.4797,                 1.0396,               0.001882,               0.001882,               0.001882
                     84,                 1.2948,                0.77746,                 1.1051,                0.87572,                0.86083,                0.90251,                0.52611,                 1.2987,                 1.5951,                 1.0425,               0.001783,               0.001783,               0.001783
                     85,                 1.2947,                0.78424,                 1.0989,                0.86922,                0.84208,                0.89649,                0.52995,                 1.2998,                 1.5395,                 1.0486,               0.001684,               0.001684,               0.001684
                     86,                 1.2835,                0.78419,                 1.1018,                0.87947,                0.89593,                0.91586,                0.52583,                 1.2749,                 1.6152,                 1.0389,               0.001585,               0.001585,               0.001585
                     87,                 1.2828,                 0.7731,                 1.0984,                0.87031,                0.87783,                0.90067,                0.52628,                 1.2906,                 1.7434,                 1.0398,               0.001486,               0.001486,               0.001486
                     88,                  1.258,                0.75085,                 1.0844,                0.86378,                0.86077,                0.89766,                0.52927,                 1.2872,                 1.6622,                 1.0393,               0.001387,               0.001387,               0.001387
                     89,                 1.2632,                0.77113,                  1.082,                0.88705,                0.85284,                 0.9069,                0.53121,                 1.2977,                 1.4427,                  1.046,               0.001288,               0.001288,               0.001288
                     90,                 1.2586,                0.74184,                 1.0825,                0.85561,                0.84615,                0.88892,                0.52115,                 1.2987,                 1.5074,                 1.0479,               0.001189,               0.001189,               0.001189
                     91,                  1.247,                0.73024,                 1.0635,                0.87297,                0.83956,                0.88811,                0.52605,                  1.291,                 1.5912,                 1.0451,                0.00109,                0.00109,                0.00109
                     92,                 1.2396,                0.73341,                 1.0767,                0.89801,                0.85068,                 0.9026,                0.52694,                 1.2976,                 1.5609,                 1.0449,               0.000991,               0.000991,               0.000991
                     93,                 1.2354,                0.73777,                 1.0736,                0.88347,                0.89195,                0.91059,                0.52846,                 1.2996,                 1.5607,                 1.0471,               0.000892,               0.000892,               0.000892
                     94,                 1.2413,                0.73403,                 1.0789,                0.89885,                 0.8552,                0.90252,                0.53361,                 1.2878,                 1.5132,                 1.0411,               0.000793,               0.000793,               0.000793
                     95,                 1.2225,                0.73359,                 1.0735,                0.89978,                0.85315,                 0.9034,                0.53089,                 1.2932,                  1.569,                 1.0451,               0.000694,               0.000694,               0.000694
                     96,                  1.221,                0.72916,                  1.065,                0.89147,                0.85482,                 0.8981,                0.53051,                  1.294,                 1.4065,                 1.0456,               0.000595,               0.000595,               0.000595
                     97,                 1.2124,                0.71817,                 1.0587,                0.87174,                0.83035,                0.89414,                0.53293,                 1.2952,                  1.364,                 1.0473,               0.000496,               0.000496,               0.000496
                     98,                 1.1973,                0.72164,                 1.0527,                0.90791,                 0.8371,                0.91098,                0.53527,                 1.2945,                 1.4151,                 1.0507,               0.000397,               0.000397,               0.000397
                     99,                 1.2155,                0.72055,                 1.0551,                0.87093,                0.83258,                0.89234,                0.53493,                 1.2797,                 1.4627,                 1.0421,               0.000298,               0.000298,               0.000298
