                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     27,                 1.1918,                0.72702,                 1.1439,                0.92363,                0.89685,                0.95808,                0.64608,                 1.1995,                0.62361,                 1.1919,               0.007426,               0.007426,               0.007426
                     28,                 1.1886,                0.71628,                 1.1478,                0.92909,                0.93644,                0.96469,                0.66054,                 1.1881,                 0.5923,                 1.1874,               0.007327,               0.007327,               0.007327
                     29,                 1.1852,                0.71303,                 1.1503,                 0.9278,                0.90466,                 0.9623,                0.64618,                  1.198,                0.58858,                 1.1961,               0.007228,               0.007228,               0.007228
                     30,                 1.1815,                0.71664,                 1.1483,                0.91211,                0.90151,                0.96041,                0.64523,                 1.1986,                0.62585,                 1.1918,               0.007129,               0.007129,               0.007129
                     31,                 1.1838,                0.71059,                 1.1455,                0.94023,                0.90254,                0.96219,                0.65777,                 1.1651,                0.60051,                 1.1759,                0.00703,                0.00703,                0.00703
                     32,                 1.1614,                 0.7019,                 1.1331,                0.94121,                0.91575,                 0.9683,                0.66541,                 1.1792,                0.58775,                 1.1791,               0.006931,               0.006931,               0.006931
                     33,                 1.1587,                0.70121,                 1.1299,                0.89211,                0.95339,                0.96561,                0.66437,                 1.1699,                0.58429,                 1.1696,               0.006832,               0.006832,               0.006832
                     34,                 1.1527,                0.69486,                 1.1267,                0.93296,                0.91395,                0.96519,                0.65081,                 1.2019,                0.61428,                 1.2048,               0.006733,               0.006733,               0.006733
                     35,                  1.165,                0.69815,                  1.136,                0.94663,                0.90193,                0.95847,                0.64033,                 1.2085,                0.61503,                 1.1982,               0.006634,               0.006634,               0.006634
                     36,                 1.1504,                0.68713,                 1.1302,                0.93583,                0.92688,                0.96425,                0.65812,                 1.1685,                0.58546,                 1.1751,               0.006535,               0.006535,               0.006535
                     37,                 1.1423,                0.67772,                 1.1222,                0.91954,                0.91102,                0.96153,                0.66462,                 1.1739,                0.57569,                 1.1662,               0.006436,               0.006436,               0.006436
                     38,                 1.1477,                0.68356,                 1.1226,                0.94246,                0.90232,                0.96184,                0.65999,                 1.1597,                0.58854,                  1.167,               0.006337,               0.006337,               0.006337
                     39,                 1.1395,                0.67998,                 1.1269,                0.94656,                0.88771,                0.96428,                 0.6661,                  1.148,                0.58179,                 1.1637,               0.006238,               0.006238,               0.006238
                     40,                 1.1421,                0.67793,                 1.1228,                0.93484,                0.91737,                0.96634,                 0.6655,                 1.1666,                 0.5651,                 1.1756,               0.006139,               0.006139,               0.006139
                     41,                 1.1511,                0.67951,                 1.1258,                0.91709,                0.92585,                0.96156,                0.65877,                 1.1767,                0.57322,                 1.1838,                0.00604,                0.00604,                0.00604
                     42,                 1.1192,                0.66204,                  1.107,                0.92813,                0.93019,                0.96454,                0.66266,                  1.193,                0.57422,                 1.1988,               0.005941,               0.005941,               0.005941
                     43,                 1.1246,                0.67396,                 1.1183,                0.94261,                0.90481,                0.96308,                0.66553,                 1.1758,                 0.5665,                 1.1896,               0.005842,               0.005842,               0.005842
                     44,                 1.1224,                0.64735,                 1.1172,                0.94139,                0.91885,                0.95711,                0.65687,                 1.1855,                 0.5767,                 1.1827,               0.005743,               0.005743,               0.005743
                     45,                 1.1184,                0.64916,                 1.1084,                0.93108,                0.91737,                0.95798,                0.66498,                 1.1603,                 0.5736,                 1.1685,               0.005644,               0.005644,               0.005644
                     46,                 1.1083,                0.64023,                 1.0995,                0.92345,                0.92009,                0.96179,                0.66377,                  1.186,                0.58432,                 1.1901,               0.005545,               0.005545,               0.005545
                     47,                 1.0989,                0.63999,                 1.0943,                0.92024,                0.92585,                0.96015,                0.66447,                 1.2007,                0.58104,                 1.1885,               0.005446,               0.005446,               0.005446
                     48,                 1.1012,                0.62959,                 1.1143,                0.92755,                 0.9222,                0.96316,                0.66968,                 1.1702,                0.56932,                 1.1716,               0.005347,               0.005347,               0.005347
                     49,                 1.0768,                0.62064,                 1.0988,                0.93159,                0.91949,                0.96234,                0.67092,                 1.1754,                0.55658,                 1.1771,               0.005248,               0.005248,               0.005248
                     50,                 1.0898,                0.64108,                 1.0977,                0.94798,                0.92161,                0.96678,                0.67435,                 1.1745,                 0.5588,                 1.1787,               0.005149,               0.005149,               0.005149
