                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     14,                 1.5029,                 1.0762,                 1.3738,                0.89573,                0.84571,                0.90821,                0.50504,                0.78417,                0.59736,                0.77865,               0.008713,               0.008713,               0.008713
                     15,                 1.4944,                 1.0647,                 1.3665,                0.86741,                0.87848,                0.92148,                0.52331,                0.76853,                0.51928,                0.76821,               0.008614,               0.008614,               0.008614
                     16,                 1.4845,                 1.0384,                 1.3625,                0.89365,                0.86428,                0.91262,                0.54059,                0.74251,                0.48103,                0.74748,               0.008515,               0.008515,               0.008515
                     17,                 1.4831,                 1.0331,                  1.367,                0.90499,                0.87091,                0.92381,                0.53792,                0.74784,                0.52158,                0.74294,               0.008416,               0.008416,               0.008416
                     18,                 1.4672,                 1.0138,                 1.3504,                0.91693,                0.88309,                0.92277,                0.54267,                0.74484,                0.46432,                 0.7559,               0.008317,               0.008317,               0.008317
                     19,                 1.4747,                 1.0186,                  1.349,                0.89016,                0.90306,                0.93535,                0.55254,                 0.7373,                0.48394,                0.74313,               0.008218,               0.008218,               0.008218
                     20,                 1.4437,                0.96664,                 1.3342,                0.91415,                0.88228,                0.93743,                0.55673,                0.73016,                0.44907,                0.73692,               0.008119,               0.008119,               0.008119
                     21,                 1.4385,                0.96503,                 1.3254,                0.91893,                0.83714,                0.92496,                 0.5534,                0.72972,                0.43926,                0.73649,                0.00802,                0.00802,                0.00802
                     22,                  1.423,                0.92574,                 1.3218,                0.93176,                0.87714,                0.93827,                0.55379,                0.73726,                  0.461,                0.74454,               0.007921,               0.007921,               0.007921
                     23,                 1.4235,                0.95314,                 1.3193,                0.93891,                0.88571,                0.94283,                0.56939,                0.71797,                0.43893,                0.73017,               0.007822,               0.007822,               0.007822
                     24,                 1.3986,                0.92782,                 1.3042,                0.90593,                0.90286,                0.94258,                0.57523,                0.71591,                0.42595,                0.72398,               0.007723,               0.007723,               0.007723
                     25,                 1.3944,                0.90943,                 1.2968,                0.92997,                0.88571,                0.93894,                0.56346,                0.71195,                0.47621,                0.73149,               0.007624,               0.007624,               0.007624
                     26,                 1.3874,                0.89364,                 1.2928,                0.92685,                0.90506,                0.93844,                0.57228,                0.72755,                  0.452,                 0.7227,               0.007525,               0.007525,               0.007525
                     27,                 1.3799,                0.89759,                 1.2968,                0.93115,                0.88881,                0.93227,                0.58328,                0.70873,                0.45074,                0.72079,               0.007426,               0.007426,               0.007426
                     28,                 1.3839,                0.88378,                 1.2852,                0.90642,                0.91327,                0.94023,                0.56573,                0.70913,                0.42997,                0.72044,               0.007327,               0.007327,               0.007327
                     29,                 1.3409,                0.84834,                 1.2656,                0.92786,                    0.9,                0.94723,                0.57956,                0.70688,                0.41876,                0.71863,               0.007228,               0.007228,               0.007228
                     30,                 1.3559,                0.84396,                  1.285,                0.95397,                0.88813,                0.94789,                 0.5855,                0.70097,                0.39563,                0.71472,               0.007129,               0.007129,               0.007129
                     31,                 1.3444,                0.84815,                 1.2654,                0.94684,                0.91714,                0.94943,                0.58901,                0.69829,                0.37691,                0.71666,                0.00703,                0.00703,                0.00703
                     32,                 1.3652,                0.85222,                 1.2718,                0.92481,                0.91369,                 0.9499,                0.58698,                0.70394,                0.39109,                0.71388,               0.006931,               0.006931,               0.006931
                     33,                 1.3449,                0.83819,                 1.2804,                0.94934,                   0.92,                0.96129,                0.58248,                0.70154,                0.39345,                0.71795,               0.006832,               0.006832,               0.006832
                     34,                 1.3371,                0.83584,                 1.2651,                0.95878,                   0.92,                0.95905,                0.60058,                0.67953,                0.38901,                0.70165,               0.006733,               0.006733,               0.006733
                     35,                 1.3355,                0.84779,                 1.2673,                0.93905,                0.92436,                0.95624,                0.60646,                0.69315,                0.37103,                0.71016,               0.006634,               0.006634,               0.006634
                     36,                 1.3564,                0.84411,                 1.2811,                0.93559,                0.91714,                0.94775,                0.59592,                0.68195,                0.37628,                0.70681,               0.006535,               0.006535,               0.006535
                     37,                 1.3168,                0.82177,                 1.2545,                0.96129,                0.90286,                0.96107,                 0.6049,                0.67542,                0.36214,                0.70668,               0.006436,               0.006436,               0.006436
                     38,                 1.3255,                0.82204,                 1.2672,                0.95395,                0.90286,                0.95778,                 0.6107,                0.68028,                0.37876,                0.70306,               0.006337,               0.006337,               0.006337
                     39,                 1.2941,                0.78721,                 1.2403,                 0.9154,                0.93714,                0.95237,                0.60807,                0.67953,                0.38628,                0.70165,               0.006238,               0.006238,               0.006238
                     40,                 1.3085,                0.78462,                 1.2429,                0.94958,                0.93143,                0.95175,                0.60265,                  0.692,                0.37907,                0.70636,               0.006139,               0.006139,               0.006139
                     41,                  1.291,                0.76181,                 1.2313,                0.93622,                0.92263,                0.95429,                0.60656,                0.69187,                0.37889,                0.70665,                0.00604,                0.00604,                0.00604
                     42,                 1.2829,                0.78967,                 1.2353,                0.95203,                0.90718,                0.95724,                0.60444,                0.68914,                 0.3862,                0.70709,               0.005941,               0.005941,               0.005941
                     43,                 1.2659,                 0.7443,                 1.2199,                0.94734,                 0.9252,                0.95361,                0.61859,                0.67374,                 0.3538,                0.69768,               0.005842,               0.005842,               0.005842
                     44,                 1.2568,                0.73969,                 1.2226,                0.92692,                0.94226,                0.95624,                0.61392,                0.67856,                0.38553,                0.70168,               0.005743,               0.005743,               0.005743
                     45,                 1.2706,                0.76679,                 1.2298,                0.93841,                0.90286,                0.94572,                0.60572,                0.67717,                0.38531,                0.69702,               0.005644,               0.005644,               0.005644
                     46,                 1.2772,                0.76169,                 1.2232,                0.95209,                0.90852,                0.95169,                0.60356,                0.68394,                0.37064,                0.70654,               0.005545,               0.005545,               0.005545
                     47,                 1.2465,                0.74745,                 1.2061,                0.95613,                0.91714,                0.95707,                0.61054,                0.67311,                0.37119,                0.69664,               0.005446,               0.005446,               0.005446
                     48,                 1.2608,                0.74187,                 1.2173,                0.94715,                0.92163,                0.95784,                 0.6154,                0.67265,                0.37925,                 0.7015,               0.005347,               0.005347,               0.005347
                     49,                 1.2354,                0.74373,                 1.2106,                0.94187,                0.93714,                0.95805,                0.60777,                0.67705,                0.38178,                0.70333,               0.005248,               0.005248,               0.005248
                     50,                 1.2216,                0.72761,                  1.191,                0.94991,                   0.94,                0.96371,                0.61616,                0.68269,                0.36859,                0.70468,               0.005149,               0.005149,               0.005149
                     51,                 1.2331,                0.72881,                 1.2028,                0.93661,                0.94571,                0.95596,                 0.6146,                0.67515,                0.37795,                0.69802,                0.00505,                0.00505,                0.00505
                     52,                 1.2182,                0.69751,                 1.2028,                0.95281,                0.92857,                0.95751,                0.61401,                0.67167,                0.38211,                0.69678,               0.004951,               0.004951,               0.004951
                     53,                 1.2256,                0.73185,                 1.1961,                0.94724,                0.92331,                0.95171,                0.62396,                0.66758,                0.36576,                0.69594,               0.004852,               0.004852,               0.004852
                     54,                 1.2077,                0.68595,                 1.1806,                0.95598,                0.93083,                0.95821,                0.62275,                0.67037,                0.36432,                0.70008,               0.004753,               0.004753,               0.004753
                     55,                 1.2087,                0.69823,                 1.1865,                0.93712,                0.93674,                0.95625,                0.62593,                0.67515,                0.35927,                0.70306,               0.004654,               0.004654,               0.004654
                     56,                 1.2108,                0.70328,                 1.1923,                0.95009,                0.92455,                0.95101,                 0.6199,                0.67393,                0.37751,                0.70276,               0.004555,               0.004555,               0.004555
                     57,                 1.1892,                0.70274,                 1.1672,                0.95008,                0.92571,                0.95143,                0.61215,                 0.6757,                0.38126,                0.70379,               0.004456,               0.004456,               0.004456
                     58,                 1.1794,                0.66643,                 1.1711,                0.95471,                0.93429,                0.95642,                0.61307,                0.67454,                 0.3709,                0.69989,               0.004357,               0.004357,               0.004357
                     59,                 1.1732,                0.67207,                 1.1704,                0.95022,                0.92706,                0.95253,                 0.6152,                0.67158,                0.36378,                0.69687,               0.004258,               0.004258,               0.004258
                     60,                 1.1543,                0.66408,                 1.1531,                0.95027,                0.92805,                0.95183,                0.62108,                 0.6684,                0.36505,                 0.6948,               0.004159,               0.004159,               0.004159
                     61,                 1.1664,                0.65891,                  1.169,                0.95021,                0.92698,                0.95301,                0.62554,                0.66886,                0.36623,                0.69488,                0.00406,                0.00406,                0.00406
                     62,                 1.1568,                0.65263,                 1.1489,                0.95575,                 0.9256,                0.95425,                0.62881,                0.66581,                0.36405,                0.69446,               0.003961,               0.003961,               0.003961
                     63,                 1.1626,                  0.672,                   1.16,                0.96171,                0.92286,                0.95735,                0.62683,                0.66631,                0.36381,                0.69561,               0.003862,               0.003862,               0.003862
                     64,                 1.1443,                0.64284,                 1.1471,                0.95672,                0.92571,                0.95505,                0.62386,                0.66645,                0.35244,                0.69717,               0.003763,               0.003763,               0.003763
                     65,                  1.128,                0.62504,                 1.1371,                0.95322,                0.93143,                0.95578,                0.62195,                0.66794,                0.35227,                0.70065,               0.003664,               0.003664,               0.003664
                     66,                 1.1446,                0.63091,                 1.1591,                0.95568,                0.93143,                0.95438,                0.62584,                0.66745,                0.35358,                0.70119,               0.003565,               0.003565,               0.003565
                     67,                 1.1476,                0.64501,                 1.1497,                 0.9583,                0.93429,                0.95337,                0.62775,                0.66705,                0.35681,                0.70192,               0.003466,               0.003466,               0.003466
                     68,                 1.1191,                0.63783,                  1.137,                0.95879,                0.93059,                0.95494,                0.62332,                  0.667,                0.36107,                0.70216,               0.003367,               0.003367,               0.003367
                     69,                 1.1184,                0.62833,                 1.1367,                0.95899,                0.92286,                0.95423,                0.62494,                0.66829,                0.36079,                 0.7017,               0.003268,               0.003268,               0.003268
                     70,                 1.1102,                0.62686,                 1.1292,                0.95847,                0.92286,                0.95565,                0.62864,                0.66771,                 0.3599,                0.70065,               0.003169,               0.003169,               0.003169
                     71,                 1.0975,                0.60218,                 1.1093,                0.95551,                0.92047,                0.95662,                0.62642,                0.66787,                 0.3609,                0.70118,                0.00307,                0.00307,                0.00307
                     72,                 1.0834,                0.60568,                 1.1185,                0.94979,                0.92571,                0.95584,                0.62818,                0.66766,                0.36057,                0.70056,               0.002971,               0.002971,               0.002971
                     73,                 1.0902,                0.59368,                 1.1278,                 0.9474,                0.92629,                0.95579,                0.63187,                0.66668,                0.35921,                0.69987,               0.002872,               0.002872,               0.002872
                     74,                 1.0707,                0.59222,                 1.1051,                0.94782,                0.93414,                0.95569,                 0.6338,                0.66608,                0.35922,                0.69931,               0.002773,               0.002773,               0.002773
                     75,                 1.0667,                0.58651,                  1.109,                0.95067,                0.93598,                0.95584,                0.63543,                 0.6655,                0.35834,                0.69825,               0.002674,               0.002674,               0.002674
                     76,                 1.0669,                0.58693,                 1.0969,                0.94699,                0.93714,                0.95213,                0.63595,                0.66516,                0.35825,                0.69824,               0.002575,               0.002575,               0.002575
                     77,                 1.0757,                0.58607,                 1.1128,                 0.9408,                0.94286,                0.95326,                0.63524,                0.66528,                0.35554,                0.69797,               0.002476,               0.002476,               0.002476
                     78,                 1.0695,                0.59538,                 1.1084,                0.94769,                0.93174,                0.95535,                0.63424,                0.66432,                0.35285,                0.69793,               0.002377,               0.002377,               0.002377
                     79,                 1.0655,                0.57615,                 1.1002,                0.94185,                0.94857,                0.95476,                0.63225,                0.66421,                0.35389,                0.69813,               0.002278,               0.002278,               0.002278
                     80,                 1.0475,                0.56817,                 1.0991,                0.95967,                0.92857,                0.95441,                0.63277,                0.66371,                0.35143,                0.69786,               0.002179,               0.002179,               0.002179
                     81,                 1.0454,                0.57353,                 1.0936,                0.96221,                0.92857,                0.95473,                0.63343,                0.66389,                0.34961,                0.69791,                0.00208,                0.00208,                0.00208
                     82,                 1.0439,                0.55266,                 1.0946,                0.96079,                0.93429,                0.95498,                0.63487,                0.66411,                0.34635,                0.69839,               0.001981,               0.001981,               0.001981
                     83,                  1.022,                 0.5434,                 1.0803,                0.96174,                0.93371,                0.95579,                0.63601,                0.66448,                0.34384,                0.69883,               0.001882,               0.001882,               0.001882
                     84,                 1.0316,                0.56514,                 1.0893,                0.96162,                0.93065,                0.95497,                0.63741,                0.66353,                0.34004,                0.69846,               0.001783,               0.001783,               0.001783
                     85,                 1.0185,                0.55335,                 1.0826,                0.95092,                0.94104,                 0.9552,                0.63511,                0.66259,                0.33642,                0.69854,               0.001684,               0.001684,               0.001684
                     86,                0.99512,                0.54191,                 1.0645,                0.95104,                0.94355,                0.95555,                0.63628,                0.66272,                 0.3344,                0.69897,               0.001585,               0.001585,               0.001585
                     87,                 1.0089,                0.54935,                   1.07,                0.95104,                0.94346,                0.95569,                0.63557,                0.66275,                0.33291,                0.69892,               0.001486,               0.001486,               0.001486
                     88,                 1.0079,                0.54153,                 1.0867,                0.95115,                0.94569,                 0.9562,                0.63646,                0.66263,                0.33124,                0.69913,               0.001387,               0.001387,               0.001387
                     89,                  0.986,                0.52605,                 1.0689,                0.95114,                0.94548,                0.95652,                0.63563,                0.66264,                0.33028,                0.69912,               0.001288,               0.001288,               0.001288
                     90,                0.98933,                0.52379,                 1.0641,                0.95102,                0.94306,                0.95674,                0.63621,                0.66267,                 0.3302,                0.69929,               0.001189,               0.001189,               0.001189
                     91,                0.97355,                0.52242,                 1.0594,                 0.9509,                0.94061,                0.95741,                0.63673,                0.66312,                0.33012,                 0.7002,                0.00109,                0.00109,                0.00109
                     92,                 0.9736,                  0.521,                 1.0603,                0.95089,                0.94043,                0.95796,                0.63618,                0.66402,                0.33074,                0.70108,               0.000991,               0.000991,               0.000991
                     93,                0.95156,                0.50924,                 1.0412,                0.95089,                0.94056,                0.95788,                 0.6342,                0.66479,                0.33097,                0.70202,               0.000892,               0.000892,               0.000892
                     94,                0.96638,                0.51698,                 1.0568,                0.95007,                   0.94,                0.95841,                 0.6345,                0.66524,                0.32983,                0.70237,               0.000793,               0.000793,               0.000793
                     95,                0.96304,                0.51492,                 1.0587,                0.95089,                0.94048,                0.95874,                0.63436,                 0.6659,                0.33001,                0.70314,               0.000694,               0.000694,               0.000694
                     96,                 0.9402,                0.49314,                  1.037,                0.95367,                0.94106,                0.95912,                0.63505,                0.66658,                0.32921,                0.70375,               0.000595,               0.000595,               0.000595
                     97,                0.94921,                0.50321,                 1.0455,                0.95059,                0.94286,                0.95936,                0.63504,                0.66675,                0.32869,                0.70416,               0.000496,               0.000496,               0.000496
                     98,                0.94694,                0.50458,                 1.0421,                 0.9505,                0.94286,                 0.9593,                0.63535,                0.66718,                 0.3286,                0.70475,               0.000397,               0.000397,               0.000397
                     99,                0.93122,                0.50675,                 1.0352,                 0.9503,                0.94286,                0.95938,                0.63609,                0.66782,                0.32797,                0.70552,               0.000298,               0.000298,               0.000298
